user_id,product_id,action,timestamp
U166,P178,share,2024-09-23 17:55:43
U109,P183,share,2024-10-02 03:15:43
U217,P189,wishlist,2024-01-29 08:55:39
U049,P143,view,2024-01-21 05:43:29
U171,P061,review,2024-12-18 17:17:05
U182,P156,view,2024-01-03 01:58:04
U130,P130,share,2024-04-27 11:34:22
U203,P172,remove_from_cart,2024-02-21 08:32:59
U496,P144,view,2024-08-13 10:31:48
U092,P067,add_to_cart,2024-07-14 15:15:35
U253,P087,review,2024-02-21 05:34:45
U046,P082,share,2024-02-25 01:37:55
U134,P030,remove_from_cart,2024-01-18 03:37:16
U066,P128,wishlist,2024-10-17 10:13:08
U185,P111,wishlist,2024-12-16 14:38:15
U449,P068,wishlist,2024-07-19 18:32:04
U161,P112,add_to_cart,2024-05-02 13:04:23
U378,P126,add_to_cart,2024-08-03 19:15:49
U437,P169,review,2024-01-21 16:04:00
U097,P039,view,2024-03-30 06:27:20
U094,P010,review,2024-04-11 01:27:47
U084,P181,review,2024-06-18 11:49:16
U060,P127,view,2024-06-20 11:15:42
U183,P182,review,2024-06-26 18:37:46
U253,P029,add_to_cart,2024-02-18 00:32:27
U179,P024,purchase,2024-12-03 03:57:35
U146,P047,add_to_cart,2024-10-18 05:54:58
U261,P070,purchase,2024-08-14 15:03:21
U498,P002,add_to_cart,2024-06-10 17:18:22
U472,P020,purchase,2024-10-25 08:38:27
U256,P174,click,2024-12-10 14:51:59
U169,P007,wishlist,2024-09-21 14:17:28
U349,P032,share,2024-05-25 01:48:56
U303,P028,remove_from_cart,2024-02-29 17:17:28
U015,P021,review,2024-11-18 14:40:40
U363,P169,review,2024-06-25 08:06:14
U322,P069,view,2024-05-07 22:28:53
U497,P012,review,2024-05-06 04:25:53
U486,P188,add_to_cart,2024-03-23 02:04:54
U442,P013,wishlist,2024-05-05 12:10:14
U409,P015,click,2024-07-31 11:51:56
U488,P155,share,2024-02-05 22:38:16
U205,P066,add_to_cart,2024-04-03 05:42:32
U495,P198,share,2024-02-04 15:17:43
U011,P054,add_to_cart,2024-05-30 21:06:34
U400,P104,wishlist,2024-09-08 08:02:34
U386,P168,add_to_cart,2024-02-16 20:05:31
U153,P126,share,2024-10-12 18:59:06
U413,P080,add_to_cart,2024-05-19 10:32:06
U341,P025,remove_from_cart,2024-07-18 02:16:27
U103,P126,review,2024-12-09 20:38:51
U199,P122,wishlist,2024-08-06 16:04:20
U308,P109,click,2024-10-20 19:00:13
U217,P095,add_to_cart,2024-06-17 14:09:37
U323,P110,click,2024-01-16 16:54:37
U263,P088,review,2024-09-19 16:52:41
U115,P166,add_to_cart,2024-12-27 10:27:03
U254,P135,click,2024-04-22 21:32:54
U240,P112,click,2024-12-18 07:47:19
U411,P123,wishlist,2024-02-27 17:06:47
U066,P176,wishlist,2024-11-22 19:42:08
U128,P134,share,2024-04-24 18:05:18
U292,P013,click,2024-12-22 05:52:28
U024,P132,click,2024-07-17 07:37:03
U218,P106,click,2024-06-29 10:54:44
U339,P185,wishlist,2024-05-18 01:06:19
U131,P150,click,2024-10-25 12:18:25
U258,P005,click,2024-10-14 14:06:39
U339,P119,add_to_cart,2024-11-01 07:42:05
U094,P101,view,2024-02-02 08:19:27
U214,P181,wishlist,2024-05-01 22:11:31
U301,P186,review,2024-10-21 03:03:12
U344,P116,wishlist,2024-05-12 13:28:01
U495,P048,purchase,2024-03-12 21:08:22
U041,P192,wishlist,2024-12-04 12:02:52
U345,P028,share,2024-07-26 12:44:43
U010,P002,share,2024-02-15 07:31:12
U007,P044,review,2024-06-27 17:01:48
U355,P104,review,2024-04-27 14:18:01
U317,P158,remove_from_cart,2024-09-25 05:26:20
U345,P177,share,2024-11-08 11:47:42
U155,P023,add_to_cart,2024-02-22 11:21:11
U008,P049,click,2024-11-12 21:22:30
U009,P179,purchase,2024-11-29 14:34:20
U014,P054,review,2024-09-08 21:36:23
U075,P167,purchase,2024-06-18 05:50:34
U432,P161,purchase,2024-02-03 10:27:00
U155,P198,review,2024-02-27 13:00:14
U243,P109,view,2024-02-15 05:28:29
U086,P040,review,2024-07-07 08:57:51
U242,P006,review,2024-08-15 06:42:15
U125,P052,wishlist,2024-08-09 03:28:35
U425,P101,view,2024-05-09 15:42:29
U005,P027,share,2024-06-10 10:28:24
U435,P127,wishlist,2024-01-15 09:01:31
U250,P103,review,2024-07-18 08:49:19
U303,P186,review,2024-03-31 01:31:06
U366,P016,view,2024-06-12 21:22:02
U296,P081,click,2024-04-14 00:31:56
U458,P166,share,2024-12-11 07:23:27
U243,P030,review,2024-08-29 19:57:13
U481,P166,remove_from_cart,2024-06-23 02:41:43
U358,P112,view,2024-03-03 15:44:11
U148,P186,purchase,2024-07-01 05:38:16
U177,P113,purchase,2024-07-16 03:30:35
U113,P151,remove_from_cart,2024-12-23 23:11:54
U309,P184,review,2024-02-20 22:29:11
U453,P076,share,2024-06-10 21:25:36
U427,P173,remove_from_cart,2024-11-05 03:00:10
U242,P042,purchase,2024-04-19 16:41:31
U354,P192,click,2024-09-16 01:25:00
U248,P034,add_to_cart,2024-03-18 11:19:39
U081,P156,review,2024-02-09 04:29:27
U407,P107,review,2024-04-27 22:14:26
U121,P054,view,2024-01-08 00:59:21
U184,P067,remove_from_cart,2024-09-19 21:25:29
U082,P045,view,2024-11-09 08:03:57
U033,P087,share,2024-02-14 06:16:14
U317,P059,click,2024-08-06 06:02:48
U115,P125,wishlist,2024-05-12 04:03:05
U402,P091,view,2024-10-26 01:48:16
U450,P143,wishlist,2024-12-14 02:17:11
U078,P177,click,2024-10-01 08:10:15
U026,P113,review,2024-11-22 20:15:08
U387,P029,click,2024-10-30 13:31:42
U313,P157,click,2024-11-15 20:36:13
U288,P011,click,2024-03-05 20:59:03
U323,P031,purchase,2024-12-19 19:00:10
U186,P041,wishlist,2024-10-02 00:33:39
U227,P196,review,2024-10-11 11:52:42
U446,P026,add_to_cart,2024-09-08 07:20:37
U187,P086,add_to_cart,2024-02-17 18:17:20
U435,P052,review,2024-06-10 11:04:09
U394,P197,view,2024-04-05 06:30:41
U428,P122,remove_from_cart,2024-04-21 08:46:51
U259,P044,click,2024-04-13 07:26:43
U191,P184,share,2024-05-20 01:26:24
U323,P171,purchase,2024-02-28 21:07:08
U386,P193,share,2024-11-01 17:22:57
U117,P036,share,2024-06-09 13:15:18
U471,P105,review,2024-11-27 00:51:18
U265,P175,remove_from_cart,2024-01-12 13:24:38
U227,P038,view,2024-10-05 16:45:23
U413,P133,click,2024-02-02 22:11:24
U174,P081,share,2024-10-26 23:02:05
U085,P112,view,2024-06-01 17:30:26
U389,P010,add_to_cart,2024-12-16 12:00:48
U295,P015,wishlist,2024-06-11 20:12:31
U206,P175,wishlist,2024-10-07 05:20:35
U381,P081,remove_from_cart,2024-01-04 01:39:14
U424,P072,add_to_cart,2024-09-28 23:13:23
U207,P115,purchase,2024-12-10 16:50:34
U279,P160,review,2024-09-27 20:54:02
U177,P167,share,2024-10-28 03:15:17
U102,P078,click,2024-01-15 08:35:13
U276,P086,share,2024-10-08 14:24:34
U369,P190,add_to_cart,2024-07-21 03:07:45
U277,P073,purchase,2024-02-06 01:08:27
U262,P142,wishlist,2024-07-21 11:12:08
U175,P194,add_to_cart,2024-01-10 02:18:23
U015,P139,wishlist,2024-04-03 17:26:59
U427,P199,wishlist,2024-10-09 03:33:25
U217,P130,click,2024-10-11 06:36:20
U031,P096,wishlist,2024-08-31 11:57:57
U260,P091,click,2024-01-19 12:54:09
U388,P167,click,2024-06-23 06:31:51
U153,P147,view,2024-06-24 23:38:15
U174,P061,purchase,2024-05-16 01:22:43
U154,P073,add_to_cart,2024-10-04 10:14:01
U194,P134,purchase,2024-02-10 20:47:09
U168,P133,purchase,2024-11-15 13:27:00
U399,P093,review,2024-02-08 01:18:46
U076,P183,share,2024-11-17 17:35:54
U211,P021,click,2024-01-25 03:41:13
U218,P034,review,2024-03-24 09:56:08
U229,P020,remove_from_cart,2024-09-19 20:26:32
U270,P104,share,2024-12-04 15:46:01
U136,P150,review,2024-09-04 04:14:52
U217,P113,review,2024-10-11 04:05:46
U499,P107,add_to_cart,2024-02-26 01:24:14
U259,P033,review,2024-10-03 04:24:13
U235,P034,click,2024-09-26 16:56:10
U109,P117,review,2024-01-13 15:55:22
U383,P041,remove_from_cart,2024-12-23 22:50:31
U488,P031,share,2024-02-12 20:24:27
U062,P095,wishlist,2024-01-16 15:27:24
U268,P040,click,2024-05-24 06:19:36
U157,P096,wishlist,2024-04-24 04:06:15
U249,P008,add_to_cart,2024-02-25 04:50:20
U402,P151,share,2024-01-19 21:27:38
U480,P079,wishlist,2024-03-24 17:21:53
U094,P190,review,2024-01-01 19:26:26
U063,P141,remove_from_cart,2024-01-27 05:44:49
U446,P012,share,2024-07-05 20:53:21
U294,P080,review,2024-12-15 15:17:08
U173,P097,review,2024-11-20 01:43:50
U369,P156,add_to_cart,2024-10-22 21:54:00
U071,P130,review,2024-10-22 19:21:38
U231,P171,review,2024-02-27 20:37:06
U444,P187,remove_from_cart,2024-02-04 16:28:33
U410,P160,share,2024-05-30 09:17:34
U120,P102,remove_from_cart,2024-07-29 02:26:01
U024,P172,review,2024-10-12 19:12:15
U143,P166,click,2024-12-02 07:16:20
U085,P182,view,2024-08-10 03:22:40
U323,P198,wishlist,2024-08-05 21:18:44
U331,P032,click,2024-03-15 17:32:49
U490,P159,view,2024-08-09 11:03:46
U268,P049,review,2024-07-14 04:55:59
U460,P005,click,2024-09-12 15:22:32
U480,P137,add_to_cart,2024-01-08 08:50:47
U141,P053,purchase,2024-11-18 05:16:35
U362,P149,review,2024-02-02 20:58:33
U414,P137,remove_from_cart,2024-06-05 01:01:39
U302,P012,review,2024-11-30 18:10:59
U479,P006,remove_from_cart,2024-06-18 17:17:51
U093,P107,view,2024-11-29 20:30:14
U271,P082,share,2024-04-09 21:04:14
U047,P030,click,2024-07-29 09:44:55
U087,P074,add_to_cart,2024-03-11 22:35:52
U131,P197,click,2024-02-29 21:30:11
U158,P105,add_to_cart,2024-01-23 21:06:56
U315,P084,add_to_cart,2024-01-11 13:15:13
U366,P015,wishlist,2024-05-31 10:30:05
U051,P082,add_to_cart,2024-06-09 07:47:14
U458,P083,wishlist,2024-05-25 20:02:10
U483,P031,view,2024-03-19 15:59:27
U123,P193,purchase,2024-07-10 10:54:05
U261,P193,share,2024-02-14 16:38:10
U138,P016,remove_from_cart,2024-06-29 12:28:09
U284,P105,click,2024-07-07 00:48:20
U015,P105,purchase,2024-12-20 20:37:42
U454,P005,wishlist,2024-08-03 04:21:20
U494,P151,click,2024-04-05 15:49:56
U391,P143,add_to_cart,2024-04-28 07:11:50
U291,P105,review,2024-02-02 14:04:57
U434,P163,purchase,2024-10-31 00:59:06
U496,P037,remove_from_cart,2024-07-28 21:15:48
U087,P063,share,2024-12-19 23:43:40
U285,P116,view,2024-01-01 09:19:49
U417,P119,wishlist,2024-09-10 14:56:58
U498,P043,view,2024-01-24 08:52:18
U478,P124,wishlist,2024-08-20 04:31:52
U129,P175,share,2024-05-16 11:27:08
U432,P162,purchase,2024-08-15 06:04:43
U431,P131,wishlist,2024-01-18 15:56:54
U083,P190,click,2024-04-26 18:09:09
U046,P102,click,2024-11-18 12:48:12
U072,P186,wishlist,2024-12-07 02:09:22
U222,P054,remove_from_cart,2024-12-09 06:50:23
U350,P088,wishlist,2024-10-19 07:36:59
U363,P116,wishlist,2024-04-05 12:13:03
U340,P083,remove_from_cart,2024-03-22 19:09:25
U236,P154,remove_from_cart,2024-01-07 03:57:43
U468,P178,add_to_cart,2024-09-08 01:17:17
U473,P001,review,2024-01-02 15:53:07
U462,P003,add_to_cart,2024-06-09 10:57:30
U285,P179,review,2024-10-23 02:41:28
U202,P138,click,2024-11-01 18:12:59
U449,P167,click,2024-07-28 04:34:32
U016,P172,review,2024-09-18 01:47:09
U064,P091,share,2024-11-17 08:32:59
U308,P092,share,2024-03-09 19:29:56
U430,P197,view,2024-02-18 10:53:00
U237,P095,purchase,2024-06-21 15:45:50
U005,P057,view,2024-10-21 12:59:45
U144,P175,remove_from_cart,2024-03-15 09:01:05
U047,P158,wishlist,2024-11-09 22:58:09
U368,P057,purchase,2024-07-10 18:37:49
U496,P093,view,2024-04-19 00:50:20
U253,P181,purchase,2024-01-03 18:30:24
U101,P164,share,2024-02-13 02:05:47
U446,P072,review,2024-03-07 04:57:42
U283,P050,add_to_cart,2024-01-26 09:12:18
U302,P033,click,2024-02-19 11:44:31
U133,P146,purchase,2024-12-08 03:32:38
U268,P187,wishlist,2024-03-15 12:11:09
U435,P174,view,2024-09-26 03:05:45
U348,P137,wishlist,2024-09-21 08:24:02
U287,P117,view,2024-12-30 05:46:18
U219,P165,view,2024-11-27 14:33:00
U481,P083,share,2024-11-23 21:50:01
U209,P071,click,2024-09-21 03:40:34
U266,P120,review,2024-05-20 09:09:42
U265,P195,view,2024-12-09 05:38:08
U370,P058,view,2024-04-17 22:31:24
U471,P108,review,2024-05-02 19:35:19
U003,P101,purchase,2024-05-09 23:41:03
U042,P147,view,2024-10-13 09:28:40
U116,P177,share,2024-01-29 21:50:04
U470,P064,purchase,2024-03-04 21:04:45
U169,P080,click,2024-08-31 02:41:36
U321,P025,view,2024-07-05 09:36:40
U222,P007,remove_from_cart,2024-11-22 10:05:54
U129,P064,click,2024-07-02 22:03:11
U123,P088,view,2024-11-15 02:10:55
U171,P134,purchase,2024-01-29 07:34:41
U398,P154,review,2024-10-23 17:54:53
U049,P161,review,2024-08-12 20:03:37
U064,P022,view,2024-12-22 00:23:50
U018,P097,remove_from_cart,2024-12-11 16:10:54
U435,P178,click,2024-10-30 22:47:30
U066,P016,review,2024-01-22 06:40:08
U155,P157,share,2024-01-26 13:12:34
U053,P174,view,2024-08-05 04:39:46
U027,P076,share,2024-06-04 23:57:27
U050,P159,share,2024-03-31 12:45:40
U443,P154,view,2024-06-25 02:05:56
U197,P119,share,2024-12-07 17:37:05
U318,P159,click,2024-05-11 21:27:17
U334,P173,view,2024-06-25 08:18:07
U265,P085,purchase,2024-02-11 22:41:39
U053,P004,click,2024-08-18 06:06:09
U405,P050,add_to_cart,2024-09-04 12:39:38
U261,P066,remove_from_cart,2024-06-12 12:04:10
U247,P186,review,2024-03-13 04:55:54
U125,P036,view,2024-01-24 11:49:07
U066,P080,share,2024-07-18 06:40:42
U492,P167,remove_from_cart,2024-04-30 20:29:04
U299,P139,add_to_cart,2024-02-27 05:57:07
U241,P080,remove_from_cart,2024-04-23 00:54:45
U189,P003,add_to_cart,2024-01-23 06:14:21
U122,P130,view,2024-06-12 21:53:41
U177,P051,purchase,2024-09-05 18:24:12
U466,P052,click,2024-05-12 15:29:40
U097,P171,review,2024-09-26 19:50:01
U355,P120,remove_from_cart,2024-11-26 21:17:47
U297,P145,remove_from_cart,2024-08-27 06:29:50
U154,P108,remove_from_cart,2024-03-04 00:33:32
U054,P117,view,2024-07-11 14:24:32
U113,P001,purchase,2024-09-26 05:17:02
U118,P120,purchase,2024-04-02 19:49:08
U247,P189,remove_from_cart,2024-11-09 12:18:50
U379,P097,purchase,2024-06-04 11:11:00
U095,P002,remove_from_cart,2024-01-04 20:12:03
U038,P092,view,2024-08-03 10:06:01
U059,P037,wishlist,2024-06-20 00:54:04
U100,P162,remove_from_cart,2024-01-18 01:13:21
U500,P008,purchase,2024-03-17 19:51:45
U146,P045,purchase,2024-12-09 20:21:37
U135,P185,add_to_cart,2024-05-11 23:19:42
U434,P142,purchase,2024-03-10 08:07:36
U101,P006,add_to_cart,2024-11-23 08:13:27
U135,P026,view,2024-11-18 21:38:09
U347,P036,share,2024-09-11 07:49:23
U404,P029,remove_from_cart,2024-12-29 13:12:57
U108,P079,review,2024-04-03 06:21:34
U190,P096,add_to_cart,2024-07-23 15:18:47
U410,P160,share,2024-12-07 03:10:04
U365,P017,click,2024-02-26 02:12:21
U452,P034,purchase,2024-03-15 10:35:56
U273,P097,remove_from_cart,2024-05-03 11:31:25
U307,P110,purchase,2024-12-23 16:28:08
U024,P196,purchase,2024-11-27 19:54:55
U275,P076,add_to_cart,2024-05-07 06:12:16
U127,P014,wishlist,2024-12-04 23:33:56
U065,P131,review,2024-03-22 06:14:07
U373,P021,review,2024-11-03 04:37:42
U340,P158,click,2024-03-06 00:35:37
U261,P100,remove_from_cart,2024-07-12 15:10:29
U266,P119,add_to_cart,2024-05-04 23:36:32
U365,P096,review,2024-10-04 22:20:24
U490,P127,review,2024-04-14 05:04:03
U298,P103,view,2024-03-21 11:14:24
U113,P052,review,2024-12-01 05:18:40
U121,P102,purchase,2024-04-28 20:07:03
U218,P097,add_to_cart,2024-12-29 07:28:54
U432,P096,wishlist,2024-08-01 19:30:58
U044,P035,click,2024-04-24 14:02:48
U228,P133,remove_from_cart,2024-03-30 09:24:37
U299,P011,review,2024-07-17 22:37:43
U319,P087,share,2024-06-24 05:02:02
U240,P111,share,2024-05-22 17:27:34
U412,P128,remove_from_cart,2024-04-16 00:43:33
U196,P007,add_to_cart,2024-06-20 12:50:06
U120,P068,click,2024-05-19 10:59:19
U462,P022,wishlist,2024-11-23 05:37:58
U257,P132,click,2024-11-01 04:52:12
U142,P059,click,2024-02-16 01:19:09
U037,P093,view,2024-07-31 01:19:54
U103,P086,purchase,2024-09-19 04:27:22
U169,P065,wishlist,2024-10-16 09:52:23
U418,P197,wishlist,2024-03-15 00:54:58
U362,P155,add_to_cart,2024-11-28 01:10:12
U386,P184,wishlist,2024-01-04 07:32:29
U395,P077,wishlist,2024-11-15 08:28:26
U178,P104,share,2024-11-15 04:18:09
U297,P194,view,2024-07-02 07:23:45
U335,P132,add_to_cart,2024-12-02 02:43:44
U204,P059,purchase,2024-10-07 21:58:44
U384,P054,review,2024-03-31 18:27:28
U265,P151,review,2024-10-07 14:17:04
U417,P119,remove_from_cart,2024-11-03 13:10:54
U044,P081,purchase,2024-06-15 12:38:24
U395,P179,share,2024-03-22 09:28:17
U225,P116,view,2024-05-25 12:27:31
U072,P148,add_to_cart,2024-04-28 16:08:12
U483,P189,view,2024-07-13 02:28:32
U415,P169,remove_from_cart,2024-05-11 23:22:22
U116,P108,share,2024-09-23 07:46:21
U386,P104,wishlist,2024-05-06 15:16:52
U301,P006,view,2024-12-24 03:00:24
U072,P040,remove_from_cart,2024-08-08 15:55:22
U323,P155,share,2024-05-28 02:08:47
U105,P101,click,2024-07-26 13:48:47
U198,P049,review,2024-02-12 04:34:58
U169,P146,review,2024-09-05 03:56:32
U459,P078,click,2024-03-07 13:47:03
U054,P173,add_to_cart,2024-01-13 10:48:46
U424,P177,review,2024-01-11 10:09:10
U096,P051,click,2024-12-19 22:21:14
U494,P099,wishlist,2024-03-20 23:03:19
U120,P075,click,2024-06-25 13:46:21
U030,P095,view,2024-03-07 17:31:54
U168,P106,share,2024-03-01 23:40:35
U057,P034,share,2024-07-04 17:37:25
U381,P018,share,2024-12-16 22:02:45
U444,P053,add_to_cart,2024-12-04 01:10:24
U106,P080,share,2024-11-13 15:20:39
U364,P171,review,2024-03-02 15:56:54
U310,P148,wishlist,2024-08-16 03:49:18
U104,P129,review,2024-04-16 23:17:45
U104,P002,add_to_cart,2024-06-22 02:31:10
U033,P103,purchase,2024-07-23 05:20:16
U169,P146,review,2024-06-27 17:25:02
U237,P148,view,2024-10-13 08:02:51
U047,P074,review,2024-05-14 16:14:27
U359,P183,wishlist,2024-05-31 21:13:35
U314,P045,share,2024-04-06 18:06:17
U092,P159,share,2024-06-26 19:16:03
U197,P169,add_to_cart,2024-09-28 06:41:50
U292,P025,share,2024-09-28 07:50:27
U485,P012,purchase,2024-12-09 21:50:52
U446,P041,wishlist,2024-12-08 18:00:59
U322,P138,wishlist,2024-09-15 21:41:34
U470,P018,purchase,2024-12-18 22:02:16
U253,P106,click,2024-05-23 04:49:55
U040,P194,click,2024-07-14 21:18:02
U393,P200,remove_from_cart,2024-06-08 06:22:20
U231,P043,wishlist,2024-03-21 12:50:52
U260,P012,review,2024-01-11 09:01:43
U038,P164,review,2024-05-28 00:37:38
U176,P191,share,2024-11-28 08:23:01
U100,P102,view,2024-01-05 04:04:46
U129,P030,add_to_cart,2024-05-07 00:53:22
U344,P192,review,2024-07-07 06:17:00
U237,P018,click,2024-07-31 23:43:28
U337,P063,review,2024-02-24 11:16:42
U242,P072,add_to_cart,2024-03-07 06:00:20
U430,P005,click,2024-03-09 19:57:53
U151,P032,share,2024-03-06 10:05:57
U040,P172,view,2024-09-20 01:40:06
U140,P040,review,2024-05-19 01:36:45
U092,P056,view,2024-12-12 16:27:08
U346,P137,purchase,2024-06-20 16:16:49
U357,P013,click,2024-05-31 16:49:38
U354,P079,review,2024-01-21 08:32:44
U307,P002,view,2024-10-26 23:22:48
U194,P197,purchase,2024-12-26 17:14:06
U128,P096,purchase,2024-03-18 16:00:06
U047,P005,share,2024-01-11 20:27:30
U008,P087,purchase,2024-09-21 01:40:55
U343,P017,purchase,2024-12-08 15:30:07
U050,P171,add_to_cart,2024-10-08 04:16:34
U086,P012,share,2024-07-18 00:50:49
U056,P084,remove_from_cart,2024-08-06 06:43:26
U321,P049,purchase,2024-12-28 20:33:44
U278,P102,share,2024-02-16 21:58:28
U119,P055,click,2024-05-18 11:31:56
U166,P045,view,2024-06-05 04:12:42
U335,P081,view,2024-05-31 03:28:57
U109,P118,purchase,2024-01-26 15:18:58
U337,P072,remove_from_cart,2024-01-18 01:32:26
U035,P056,share,2024-04-27 02:30:10
U393,P154,review,2024-02-09 12:58:17
U365,P138,add_to_cart,2024-04-07 20:15:08
U492,P025,remove_from_cart,2024-09-02 00:10:16
U357,P100,add_to_cart,2024-05-08 22:53:53
U090,P163,remove_from_cart,2024-11-26 17:03:37
U342,P124,click,2024-05-10 03:24:25
U010,P156,review,2024-05-28 11:57:35
U262,P164,purchase,2024-07-14 12:12:53
U301,P181,view,2024-03-31 08:02:39
U011,P158,click,2024-04-29 22:40:40
U122,P189,share,2024-10-21 02:02:30
U125,P159,click,2024-01-24 06:31:22
U071,P096,review,2024-04-25 04:38:58
U104,P039,share,2024-03-20 09:00:33
U329,P010,purchase,2024-12-24 14:47:49
U372,P154,review,2024-10-14 02:21:42
U450,P085,add_to_cart,2024-04-18 00:19:34
U163,P165,view,2024-07-21 06:53:12
U406,P107,wishlist,2024-10-18 11:38:29
U013,P059,remove_from_cart,2024-05-13 02:27:37
U125,P053,view,2024-12-18 02:25:23
U470,P171,purchase,2024-11-07 06:04:20
U352,P179,purchase,2024-08-24 03:33:35
U447,P098,remove_from_cart,2024-03-12 06:46:04
U227,P162,view,2024-01-26 02:16:22
U446,P126,click,2024-03-15 17:54:28
U027,P163,add_to_cart,2024-12-30 09:21:08
U105,P033,click,2024-03-08 10:46:33
U304,P141,purchase,2024-04-01 18:34:12
U260,P021,share,2024-10-08 13:23:17
U240,P080,add_to_cart,2024-10-07 06:29:13
U102,P063,share,2024-03-09 12:29:53
U311,P064,wishlist,2024-04-20 19:40:54
U296,P115,purchase,2024-04-15 13:55:34
U442,P124,click,2024-05-19 15:32:47
U204,P097,add_to_cart,2024-07-01 19:22:03
U226,P109,share,2024-10-22 06:44:15
U080,P124,view,2024-10-22 21:41:44
U196,P110,click,2024-10-21 17:04:19
U465,P077,add_to_cart,2024-08-02 16:57:19
U373,P045,wishlist,2024-05-27 18:03:11
U238,P079,review,2024-04-19 23:51:19
U193,P144,review,2024-01-28 22:31:34
U171,P035,review,2024-03-17 00:12:10
U080,P049,view,2024-01-05 23:37:26
U442,P129,remove_from_cart,2024-07-09 20:40:50
U208,P107,share,2024-10-15 05:44:57
U192,P099,review,2024-04-29 13:00:17
U329,P151,click,2024-06-07 18:10:35
U454,P010,click,2024-05-29 10:50:18
U478,P145,add_to_cart,2024-03-16 10:20:16
U391,P112,wishlist,2024-10-26 12:45:39
U468,P193,remove_from_cart,2024-07-16 21:53:39
U364,P126,remove_from_cart,2024-09-27 11:26:05
U030,P167,share,2024-12-25 19:46:50
U218,P189,purchase,2024-04-04 02:53:32
U245,P009,remove_from_cart,2024-09-02 00:54:19
U362,P174,view,2024-09-27 20:54:17
U341,P166,add_to_cart,2024-04-11 11:46:43
U310,P117,add_to_cart,2024-04-08 18:08:10
U127,P155,add_to_cart,2024-01-05 18:59:34
U060,P198,click,2024-09-07 06:13:08
U365,P099,share,2024-10-01 05:02:50
U301,P021,purchase,2024-12-06 04:58:09
U217,P043,share,2024-04-08 04:55:50
U355,P078,share,2024-08-15 14:39:33
U158,P188,share,2024-10-19 05:27:23
U449,P187,click,2024-02-12 10:30:29
U326,P147,remove_from_cart,2024-11-12 05:09:18
U074,P069,purchase,2024-12-27 04:23:07
U384,P102,wishlist,2024-01-03 11:50:29
U087,P126,view,2024-02-07 14:54:00
U036,P199,share,2024-07-22 21:00:01
U214,P168,wishlist,2024-10-11 16:26:55
U221,P044,add_to_cart,2024-05-25 12:00:14
U096,P181,add_to_cart,2024-03-17 21:41:06
U250,P047,click,2024-06-24 00:27:46
U291,P055,add_to_cart,2024-03-19 00:54:16
U031,P192,add_to_cart,2024-11-10 06:05:29
U389,P050,wishlist,2024-12-16 09:47:47
U447,P105,review,2024-08-31 10:32:52
U468,P160,click,2024-12-03 05:43:13
U326,P043,click,2024-04-23 20:07:42
U044,P097,click,2024-04-17 11:36:38
U033,P088,view,2024-08-15 10:37:12
U121,P123,review,2024-09-18 06:59:35
U390,P026,view,2024-01-24 17:05:15
U137,P193,view,2024-09-15 09:15:11
U299,P011,click,2024-03-22 23:17:58
U268,P002,share,2024-08-22 04:13:34
U267,P195,wishlist,2024-12-28 00:03:58
U249,P122,remove_from_cart,2024-08-22 17:09:04
U220,P087,remove_from_cart,2024-09-21 19:23:44
U456,P088,remove_from_cart,2024-11-13 05:34:03
U123,P093,share,2024-05-26 23:16:34
U313,P015,remove_from_cart,2024-12-05 01:40:17
U170,P026,view,2024-06-26 10:47:46
U446,P179,share,2024-10-08 15:32:31
U428,P036,view,2024-08-21 18:12:00
U063,P136,wishlist,2024-09-28 13:37:07
U385,P064,remove_from_cart,2024-06-24 12:10:54
U317,P176,review,2024-07-18 23:20:46
U212,P170,purchase,2024-01-02 05:09:55
U327,P083,view,2024-09-03 03:13:57
U185,P012,remove_from_cart,2024-09-20 06:45:36
U228,P060,review,2024-06-04 09:48:35
U379,P157,click,2024-05-15 06:42:28
U220,P122,click,2024-10-12 03:57:52
U198,P076,purchase,2024-10-03 11:46:48
U074,P134,view,2024-02-19 15:45:15
U255,P023,wishlist,2024-11-19 06:06:09
U345,P141,review,2024-03-06 06:21:57
U459,P115,click,2024-07-06 06:08:11
U340,P139,purchase,2024-04-04 12:14:32
U109,P044,click,2024-02-10 23:02:55
U223,P184,view,2024-03-03 05:30:03
U476,P084,share,2024-10-24 14:30:57
U144,P057,wishlist,2024-09-15 14:56:32
U244,P172,click,2024-09-15 10:41:21
U070,P137,review,2024-02-05 02:58:41
U408,P178,remove_from_cart,2024-12-04 15:04:31
U115,P148,click,2024-09-07 02:23:22
U176,P097,share,2024-09-10 22:58:22
U329,P144,share,2024-11-09 23:16:36
U120,P058,wishlist,2024-02-14 22:18:31
U149,P023,click,2024-02-04 14:50:22
U175,P190,purchase,2024-10-16 04:20:25
U483,P030,remove_from_cart,2024-02-19 11:37:00
U437,P081,share,2024-08-12 01:15:16
U378,P001,wishlist,2024-01-25 00:48:33
U303,P138,purchase,2024-11-24 23:43:03
U199,P109,remove_from_cart,2024-10-26 12:51:32
U187,P174,add_to_cart,2024-07-20 20:26:02
U340,P155,purchase,2024-02-11 09:27:10
U203,P003,review,2024-05-02 16:38:45
U075,P076,purchase,2024-07-13 02:46:41
U349,P117,add_to_cart,2024-08-21 14:03:50
U146,P038,view,2024-08-20 13:58:08
U164,P080,click,2024-04-16 04:45:44
